,name,pt_cut,met_cut,eff
3059,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,125,105,0.007310051697891389
3060,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,80,110,0.004864032734438856
3061,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,85,110,0.004896418043048096
3062,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,90,110,0.004952137843012125
3063,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,95,110,0.00503773104748451
3064,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,100,110,0.0051714853892209185
3065,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,105,110,0.005379176486898655
3066,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,110,110,0.005688849268953545
3067,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,115,110,0.0061302391425249
3068,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,120,110,0.006709459646404559
3069,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,125,110,0.007427088198586556
3070,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,80,115,0.0055795225769341384
3071,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,85,115,0.005601755601755602
3072,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,90,115,0.005639993952996174
3073,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,95,115,0.005698039169613591
3074,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,100,115,0.005791770908591525
3075,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,105,115,0.005939987752602572
3076,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,110,115,0.006168050768780761
3077,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,115,115,0.006510853660173712
3078,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,120,115,0.006992502883506344
3079,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,125,115,0.007625246641353992
3080,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,80,120,0.006388177262040397
3081,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,85,120,0.006402809315097428
3082,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,90,120,0.0064283110772391395
3083,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,95,120,0.0064676152502367015
3084,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,100,120,0.006533086378178145
3085,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,105,120,0.006636517265207545
3086,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,110,120,0.006798763606288506
3087,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,115,120,0.007052237449561962
3088,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,120,120,0.00742066770709018
3089,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,125,120,0.007952514470296948
3090,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,80,125,0.007285673511694632
3091,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,85,125,0.007294384827679559
3092,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,90,125,0.007310823032861019
3093,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,95,125,0.00733625775223113
3094,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,100,125,0.007379063239332689
3095,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,105,125,0.007451049676225006
3096,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,110,125,0.0075637066841333705
3097,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,115,125,0.007744140001277384
3098,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,120,125,0.00801573397679569
3099,sig_2018_Mchi-52p5_dMchi-5p0_ctau-1,125,125,0.008428333101626582
3100,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,80,80,0.0015438518864090533
3101,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,85,80,0.001686309634816778
3102,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,90,80,0.00187660037181241
3103,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,95,80,0.002116137028112979
3104,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,100,80,0.002402451848054276
3105,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,105,80,0.0027346728402686967
3106,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,110,80,0.003117715617715618
3107,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,115,80,0.0035546401342125807
3108,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,120,80,0.0040408109315894485
3109,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,125,80,0.004585714285714286
3110,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,80,85,0.0016724019808325018
3111,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,85,85,0.0017877381214269604
3112,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,90,85,0.0019507274207858818
3113,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,95,85,0.0021674983287980174
3114,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,100,85,0.002436460377157994
3115,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,105,85,0.0027563466814358763
3116,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,110,85,0.003130638318622909
3117,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,115,85,0.0035619964934863178
3118,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,120,85,0.004044833386886423
3119,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,125,85,0.004587942715033016
3120,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,80,90,0.0018531079969403513
3121,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,85,90,0.0019403625636964814
3122,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,90,90,0.0020693656523981434
3123,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,95,90,0.0022537149436746787
3124,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,100,90,0.002495597718977038
3125,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,105,90,0.0027958019422549317
3126,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,110,90,0.0031565439285696725
3127,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,115,90,0.0035781764676375673
3128,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,120,90,0.004053798067815874
3129,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,125,90,0.004592898891837946
3130,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,80,95,0.00208717363529079
3131,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,85,95,0.002150811412031143
3132,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,90,95,0.002247521424970593
3133,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,95,95,0.0023925317234054447
3134,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,100,95,0.002596866771026733
3135,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,105,95,0.00286595627854238
3136,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,110,95,0.0032038965770207753
3137,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,115,95,0.0036089109745746036
3138,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,120,95,0.004072389579249843
3139,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,125,95,0.004603437520166929
3140,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,80,100,0.0023736283238191013
3141,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,85,100,0.0024189902034664657
3142,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,90,100,0.002488401027918929
3143,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,95,100,0.0025956068747195167
3144,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,100,100,0.002754880042567617
3145,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,105,100,0.0029819411414982165
3146,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,110,100,0.0032829806600734326
3147,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,115,100,0.003662606612088884
3148,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,120,100,0.004106487226394095
3149,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,125,100,0.0046247604777478425
3150,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,80,105,0.0027096382084311112
3151,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,85,105,0.0027418789985735395
3152,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,90,105,0.002791365029674558
3153,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,95,105,0.0028680560209073244
3154,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,100,105,0.0029847415548550867
3155,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,105,105,0.0031622500246281156
3156,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,110,105,0.003414711983405138
3157,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,115,105,0.0037529813403170743
3158,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,120,105,0.004169074816060679
3159,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,125,105,0.004665663766978438
3160,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,80,110,0.003103368266367609
3161,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,85,110,0.0031247110129028178
3162,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,90,110,0.0031594954649921013
3163,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,95,110,0.0032133418755505728
3164,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,100,110,0.003297448329703743
3165,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,105,110,0.003430091843113369
3166,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,110,110,0.003626155766547866
3167,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,115,110,0.003909580298638345
3168,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,120,110,0.004280085601712034
3169,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,125,110,0.004738042347175994
3170,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,80,115,0.003555742635126528
3171,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,85,115,0.0035698795582691087
3172,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,90,115,0.0035925329035723878
3173,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,95,115,0.0036298256326752153
3174,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,100,115,0.003688065489013356
3175,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,105,115,0.0037832359042051667
3176,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,110,115,0.003928287340145628
3177,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,115,115,0.004150396938274159
3178,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,120,115,0.004457961836513624
3179,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,125,115,0.004861721140156908
3180,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,80,120,0.004069395232088639
3181,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,85,120,0.004078417421576226
3182,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,90,120,0.004093108658646214
3183,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,95,120,0.004118341373293647
3184,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,100,120,0.004158084949286908
3185,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,105,120,0.004225964006898458
3186,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,110,120,0.004328478964401294
3187,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,115,120,0.004491992079540446
3188,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,120,120,0.004728898579120661
3189,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,125,120,0.005066847663094092
3190,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,80,125,0.004649040863765723
3191,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,85,125,0.0046545011636252905
3192,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,90,125,0.004663664099956414
3193,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,95,125,0.00468028956557873
3194,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,100,125,0.004707228014605605
3195,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,105,125,0.0047521762302362765
3196,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,110,125,0.004823114890803777
3197,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,115,125,0.004939905510841631
3198,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,120,125,0.005114641258106149
3199,sig_2018_Mchi-52p5_dMchi-5p0_ctau-10,125,125,0.0053758938888981925
3200,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,80,80,0.000370659091702389
3201,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,85,80,0.00040236148299977625
3202,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,90,80,0.00044618650595949105
3203,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,95,80,0.0005021233286948846
3204,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,100,80,0.0005712104795350398
3205,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,105,80,0.0006544137714481913
3206,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,110,80,0.0007519430816178578
3207,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,115,80,0.0008640530675821238
3208,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,120,80,0.0009918958109081852
3209,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,125,80,0.0011384869865321585
3210,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,80,85,0.0004112456316677578
3211,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,85,85,0.0004368788435052964
3212,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,90,85,0.00047420475012812036
3213,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,95,85,0.0005240375803093467
3214,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,100,85,0.0005875812205880028
3215,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,105,85,0.0006661528626649699
3216,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,110,85,0.0007599120819205671
3217,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,115,85,0.0008692940396834678
3218,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,120,85,0.0009953268733792462
3219,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,125,85,0.0011405541149453506
3220,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,80,90,0.0004669081468143464
3221,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,85,90,0.0004862349714146167
3222,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,90,90,0.0005156605889630135
3223,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,95,90,0.0005576310432951744
3224,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,100,90,0.0006136590037259834
3225,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,105,90,0.0006860293054491647
3226,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,110,90,0.0007744642131547782
3227,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,115,90,0.0008794589158598387
3228,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,120,90,0.0010018059461450687
3229,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,125,90,0.0011446052138563956
3230,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,80,95,0.0005370776233713061
3231,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,85,95,0.0005512215861339345
3232,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,90,95,0.0005732220477136666
3233,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,95,95,0.0006064528761639544
3234,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,100,95,0.0006534798534798535
3235,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,105,95,0.0007171432614260538
3236,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,110,95,0.0007981617225976406
3237,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,115,95,0.0008967095183905874
3238,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,120,95,0.001013857568924129
3239,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,125,95,0.001152621567978829
3240,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,80,100,0.0006234379106163369
3241,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,85,100,0.0006335317263029305
3242,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,90,100,0.0006494622278010607
3243,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,95,100,0.0006741987465345278
3244,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,100,100,0.000710904251079905
3245,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,105,100,0.0007640832885048294
3246,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,110,100,0.0008349401875807327
3247,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,115,100,0.0009249350886361562
3248,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,120,100,0.0010348171900304876
3249,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,125,100,0.0011674536944935973
3250,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,80,105,0.0007262802725342296
3251,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,85,105,0.0007333114107201578
3252,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,90,105,0.0007445196012312952
3253,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,95,105,0.0007621847016200697
3254,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,100,105,0.0007890872419100865
3255,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,105,105,0.0008305214781047723
3256,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,110,105,0.000889431322341079
3257,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,115,105,0.000968163485041223
3258,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,120,105,0.0010683607130708903
3259,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,125,105,0.0011920990030203406
3260,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,80,110,0.000846476494144888
3261,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,85,110,0.0008511580329470679
3262,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,90,110,0.0008587624578320676
3263,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,95,110,0.0008711856328597157
3264,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,100,110,0.0008903795092930866
3265,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,105,110,0.0009207989066029127
3266,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,110,110,0.0009666484607315318
3267,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,115,110,0.0010317911987748059
3268,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,120,110,0.001119455432621835
3269,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,125,110,0.0012319625218217578
3270,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,80,115,0.000985008436619345
3271,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,85,115,0.0009880503506914137
3272,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,90,115,0.0009931371108171782
3273,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,95,115,0.0010016709488474046
3274,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,100,115,0.0010152977599708615
3275,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,105,115,0.0010371610622761731
3276,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,110,115,0.001071425139573544
3277,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,115,115,0.0011218432437871014
3278,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,120,115,0.0011936623487849266
3279,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,125,115,0.0012919073302706053
3280,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,80,120,0.0011455812926061204
3281,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,85,120,0.0011475502632161253
3282,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,90,120,0.0011506114235591558
3283,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,95,120,0.0011564230745296522
3284,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,100,120,0.0011656656578170165
3285,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,105,120,0.0011807313121472366
3286,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,110,120,0.0012046565648380736
3287,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,115,120,0.0012419108720107819
3288,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,120,120,0.0012971451173829078
3289,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,125,120,0.001378159569865892
3290,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,80,125,0.0013266702361829973
3291,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,85,125,0.0013278789069710666
3292,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,90,125,0.0013298586056164163
3293,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,95,125,0.0013336682455384909
3294,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,100,125,0.0013400475927216786
3295,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,105,125,0.0013504838729212843
3296,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,110,125,0.0013672090542346696
3297,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,115,125,0.0013937587109919436
3298,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,120,125,0.0014339176172533082
3299,sig_2018_Mchi-44p0_dMchi-8p0_ctau-100,125,125,0.0014965036842175903
3300,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,80,80,0.0015069146399618503
3301,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,85,80,0.0016356204414104787
3302,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,90,80,0.0018145604530822917
3303,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,95,80,0.0020441884793529572
3304,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,100,80,0.0023250827233319738
3305,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,105,80,0.0026634044377230543
3306,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,110,80,0.0030624055112223594
3307,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,115,80,0.0035206335867170886
3308,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,120,80,0.004046183563568251
3309,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,125,80,0.004627731240114815
3310,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,80,85,0.0016718616315313708
3311,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,85,85,0.0017763130422492684
3312,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,90,85,0.0019288387553583698
3313,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,95,85,0.0021325250562053396
3314,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,100,85,0.002391475449536841
3315,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,105,85,0.0027104255809280143
3316,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,110,85,0.003094745089260731
3317,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,115,85,0.0035412170772472
3318,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,120,85,0.004058685807810585
3319,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,125,85,0.004636111367275593
3320,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,80,90,0.0018992341243946834
3321,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,85,90,0.001978816288556502
3322,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,90,90,0.0020997714172887507
3323,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,95,90,0.002269667717362753
3324,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,100,90,0.002498870311793945
3325,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,105,90,0.002790984061613623
3326,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,110,90,0.003153692614770459
3327,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,115,90,0.0035826039635390686
3328,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,120,90,0.00408621696112552
3329,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,125,90,0.0046535503307134326
3330,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,80,95,0.0021861423087718465
3331,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,85,95,0.0022446461333636408
3332,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,90,95,0.0023354815822148644
3333,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,95,95,0.0024693783686027247
3334,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,100,95,0.0026618916277972725
3335,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,105,95,0.002919515349893092
3336,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,110,95,0.003251525806413679
3337,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,115,95,0.0036543621056526966
3338,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,120,95,0.004137084888792465
3339,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,125,95,0.004687235124597389
3340,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,80,100,0.0025370929411009054
3341,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,85,100,0.0025781486747942844
3342,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,90,100,0.0026441744485724804
3343,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,95,100,0.0027437088195602127
3344,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,100,100,0.0028939697624642178
3345,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,105,100,0.0031081734282085004
3346,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,110,100,0.0033995414000209012
3347,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,115,100,0.003768005341982257
3348,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,120,100,0.004220343122290738
3349,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,125,100,0.004747840719817298
3350,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,80,105,0.0029555597124609175
3351,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,85,105,0.00298385051610362
3352,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,90,105,0.003029987562257204
3353,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,95,105,0.0031009751529459265
3354,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,100,105,0.0032114380622194345
3355,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,105,105,0.0033796584894821118
3356,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,110,105,0.003620152399905732
3357,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,115,105,0.0039424530185074285
3358,sig_2018_Mchi-44p0_dMchi-8p0_ctau-10,120,105,0.004351212910434256
